,FSV,M,g,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval
5699,0.490811345765,4,Prr5,0.402001243779,1.0367112481,121.788943344,0.938888709449,0.408652383707,SE,260,15.6126784619,292.593024551,0.000868082046509,-221.335160163,121.726752177,0.0621911665883,0.803065641248,0.975230939966
5700,0.999954570102,4,Syde1,0.402001243779,4.53999297625e-05,50.2451754349,0.922059659076,0.760042722979,SE,260,3.71758742684,1304474311.71,0.00117897987366,-78.2476243457,49.0497800526,1.19539538231,0.274243939082,0.975230939966
5701,2.05970036975e-09,4,Cklf,0.402001243779,485165195.41,277.240147981,0.890624669462,1.64923623808e-09,SE,260,0.570698728193,9.74034560621e+16,0.00117492675781,-532.237569437,277.239183972,0.000964008128676,0.975230876606,0.975230939966
5702,2.05970036975e-09,4,Cacna1s,0.402001243779,485165195.41,213.940963396,0.884214949368,1.63476075911e-09,SE,260,3.26901242359,5.57935548543e+17,0.0011670589447,-405.639200268,213.939999386,0.000964009847138,0.975230854536,0.975230939966
5703,0.489403532951,4,Cdh8,0.402001243779,1.04256800106,79.2384782188,0.665729730739,0.214861226509,SE,260,18.3934262152,344.76671516,0.000859022140503,-136.234229914,79.1947964736,0.0436817452251,0.834446846857,0.975230939966
5704,2.05970036975e-09,4,Chaf1a,0.402001243779,485165195.41,293.543643955,0.883811302293,1.62263119228e-09,SE,260,10.0986323051,1.72357434741e+18,0.000837087631226,-564.844561386,293.542679945,0.00096401037797,0.975230847718,0.975230939966
5705,2.05970036975e-09,4,Trim39,0.402001243779,485165195.41,13.758306534,0.0476000990518,1.13230956999e-10,SE,260,0.450552919078,7.68976857474e+16,0.00182104110718,-5.27388654389,13.7573425262,0.000964007758455,0.97523088136,0.975230939966
5706,2.05970036975e-09,4,Heatr3,0.402001243779,485165195.41,49.782260793,-0.30853298639,2.7849279306e-10,SE,260,0.337603092459,5.76200828183e+16,0.00151300430298,-77.3217950619,49.7812967857,0.000964007243198,0.975230887978,0.975230939966
5707,2.05970036975e-09,4,Disp1,0.402001243779,485165195.41,85.7448293057,0.285472575833,2.3037306949e-10,SE,260,2.57825053731,4.40040428552e+17,0.00116801261902,-149.246932087,85.743865296,0.000964009692751,0.975230856518,0.975230939966
5708,2.05970036975e-09,4,Lsmem1,0.402001243779,485165195.41,250.996643698,0.873343784649,1.58960588825e-09,SE,260,1.15260138617,1.96719132055e+17,0.00119304656982,-479.750560873,250.995679689,0.0009640090029,0.975230865378,0.975230939966
5709,0.999954570102,4,Gm4832,0.402001243779,4.53999297625e-05,240.928618557,0.593486562809,0.307537650458,SE,260,53.7847868552,18872689397.0,0.000872135162354,-459.614510591,240.335482509,0.593136048287,0.441208984132,0.975230939966
5710,0.999954570102,4,Uchl4,0.402001243779,4.53999297625e-05,23.8647037637,-0.427456352745,0.203718779385,SE,260,476.225748967,1.67104141685e+11,0.00120401382446,-25.4866810033,23.2169986226,0.647705141087,0.420934348287,0.975230939966
5711,2.05970036975e-09,4,Nadsyn1,0.402001243779,485165195.41,145.114872085,0.760511890348,1.23164932228e-09,SE,260,0.496258871836,8.46985052364e+16,0.00119304656982,-267.987017647,145.113908077,0.000964007915485,0.975230879344,0.975230939966
5712,2.05970036975e-09,4,Tango6,0.402001243779,485165195.41,186.041011193,0.882289261261,1.63332129579e-09,SE,260,39.0312978864,6.66162919402e+18,0.000854015350342,-349.839295862,186.040047182,0.000964011435741,0.975230834134,0.975230939966
5713,0.509470466909,4,Lrrc42,0.402001243779,0.962143459623,-20.0847925859,-0.368918880668,0.0983566538255,SE,260,12.7680108536,239.289790727,0.00086498260498,62.4123116959,-20.3123609691,0.227568383156,0.633332726748,0.975230939966
5714,2.05970036975e-09,4,Agbl4,0.402001243779,485165195.41,291.474209735,1.04654391477,2.27030744799e-09,SE,260,1.76023370945,3.00426193904e+17,0.00120401382446,-560.705692946,291.473245726,0.000964009400718,0.975230860269,0.975230939966
5715,2.05970036975e-09,4,Myo1a,0.402001243779,485165195.41,380.308369238,0.829132909901,1.42343687337e-09,SE,260,2.11740912396,3.61386763948e+17,0.00117897987366,-738.374011952,380.307405228,0.000964009548625,0.975230858369,0.975230939966
5716,2.05970036975e-09,4,Mchr1,0.402001243779,485165195.41,65.6014141236,0.134843827825,1.10336059957e-10,SE,260,72.9988618756,1.24590104797e+19,0.00118708610535,-108.960101723,65.6004501128,0.000964010819217,0.975230842051,0.975230939966
5717,2.05970036975e-09,4,D030028A08Rik,0.402001243779,485165195.41,308.980013543,0.931205687515,1.79852222298e-09,SE,260,35.7694423191,6.10491513503e+18,0.000844955444336,-595.717300562,308.979049532,0.000964010705729,0.975230843509,0.975230939966
5718,0.503201068963,4,Gm10336,0.402001243779,0.986581082267,128.768985876,0.226207633095,0.0345592657119,SE,260,16.9958255678,318.365551774,0.000846147537231,-235.295245229,128.606871449,0.162114427423,0.687217229098,0.975230939966
5719,2.05970036975e-09,4,Isg20l2,0.402001243779,485165195.41,43.0012886417,0.297362817595,2.68949063304e-10,SE,260,2034.83016812,3.47292680154e+20,0.00117301940918,-63.7598507594,43.0003246307,0.000964011028913,0.975230839358,0.975230939966
5720,2.05970036975e-09,4,Gm10432,0.402001243779,485165195.41,52.2088532746,-0.0584447147132,8.78049546241e-11,SE,260,0.609864029475,1.04087956157e+17,0.00117301940918,-82.1749800252,52.2078892664,0.00096400822494,0.975230875369,0.975230939966
5721,2.05970036975e-09,4,Pds5a,0.402001243779,485165195.41,125.934078256,0.415655321466,4.01910404961e-10,SE,260,1366.3664767,2.33203283105e+20,0.000868082046509,-229.625429988,125.933114245,0.000964011018226,0.975230839496,0.975230939966
5722,2.05970036975e-09,4,Tgds,0.402001243779,485165195.41,167.93152548,0.503515611069,5.55720715518e-10,SE,260,1.14427771232,1.95298497032e+17,0.00118112564087,-313.620324437,167.930561471,0.000964008996192,0.975230865464,0.975230939966
5723,0.506959061683,4,Sntg1,0.402001243779,0.971860154727,88.6920150644,0.243763785634,0.0426209162664,SE,260,13.6470551974,255.697860945,0.000891208648682,-155.141303605,88.4874742298,0.20454083466,0.651080313103,0.975230939966
5724,0.999954570102,4,Usb1,0.402001243779,4.53999297625e-05,89.2335684796,0.469324127078,0.216168001331,SE,260,15.0967165344,5297327715.26,0.00118398666382,-156.224410435,88.3762446425,0.857323837108,0.354488681941,0.975230939966
5725,2.05970036975e-09,4,BC030307,0.402001243779,485165195.41,275.923189556,0.687132255349,9.87624671617e-10,SE,260,0.641269854864,1.09448115173e+17,0.00118708610535,-529.603652588,275.922225548,0.000964008296819,0.975230874446,0.975230939966
5726,0.999954570102,4,Tnfaip2,0.402001243779,4.53999297625e-05,224.978117195,1.00824995755,0.871404418667,SE,260,10.2776801888,3606363012.03,0.00120806694031,-427.713507866,224.04033497,0.937782225274,0.332848849945,0.975230939966
5727,2.05970036975e-09,4,1700019G17Rik,0.402001243779,485165195.41,177.811152626,0.927577609919,1.80415092074e-09,SE,260,0.670602964756,1.14454515466e+17,0.00119113922119,-333.379578727,177.810188617,0.000964008357784,0.975230873663,0.975230939966
5728,2.05970036975e-09,4,Phf15,0.402001243779,485165195.41,-30.0455344339,-1.84770779272,7.18888632796e-09,SE,260,57.8223984917,9.86878220094e+18,0.000872850418091,82.3337953919,-30.0464984453,0.000964011371167,0.975230834963,0.975230939966
5729,2.05970036975e-09,4,Cd37,0.402001243779,485165195.41,335.810083021,0.791116402262,1.29911986377e-09,SE,260,1.18876670333,2.02891612747e+17,0.00120306015015,-649.377439519,335.809119012,0.000964009036579,0.975230864946,0.975230939966
5730,2.05970036975e-09,4,Ubxn8,0.402001243779,485165195.41,-56.6340974677,-1.49837213027,4.81410233079e-09,SE,260,3.06984638088,5.23943075927e+17,0.00116991996765,135.510921459,-56.6350614775,0.000964009807234,0.975230855048,0.975230939966
5731,2.05970036975e-09,4,P2ry1,0.402001243779,485165195.41,142.896937142,0.756290388643,1.21913146131e-09,SE,260,0.735408578597,1.25515151225e+17,0.00115394592285,-263.551147761,142.895973134,0.000964008481475,0.975230872075,0.975230939966
5732,2.05970036975e-09,4,Dnajb14,0.402001243779,485165195.41,43.1498382911,0.29725118288,2.68713239028e-10,SE,260,1.26105927028,2.1523007702e+17,0.00151515007019,-64.0569500582,43.148874282,0.000964009093963,0.975230864209,0.975230939966
