FSV M g l max_delta max_ll max_mu_hat max_s2_t_hat model n s2_FSV s2_logdelta time BIC max_ll_null LLR pval qval
0.0262346012472 4 Crhr2 309.717372702 31.4939705886 -13497.0942336 -16.3507202476 0.847318767686 SE 4975 6.39837532724e-05 0.0749825956693 0.0119879245758 27028.2371898 -13507.8121169 10.7178833028 0.00106104984433 0.0
0.0648444680867 4 Cspg5 309.717372702 12.2365351409 -13816.5902772 -16.7688773343 1.70994470863 SE 4975 0.000358226057978 0.0801351630375 0.00423002243042 27667.229277 -13850.9626757 34.3723985182 4.551322208e-09 0.0
0.0126506392031 4 Cyp19a1 309.717372702 66.2225539995 -13336.2110205 -20.301893186 0.788404487102 SE 4975 6.24090263073e-05 0.297550770649 0.0250551700592 26706.4707635 -13343.0745559 6.86353540639 0.00879723212014 0.0
0.11027554956 4 Cyr61 309.717372702 6.84579423541 -14058.7822194 0.573863858914 2.39523886493 SE 4975 0.000198922977773 0.0183209352361 0.00587010383606 28151.6131615 -14131.0116447 72.2294252139 0.0 0.0
0.00743280808967 4 Egr2 309.717372702 113.306426516 -13407.6748362 -14.0445594155 0.374584681973 SE 4975 1.41175407715e-05 0.190827687921 0.0130140781403 26849.3983949 -13412.3954394 4.72060325367 0.0298032857173 0.0
0.0152666340651 4 Fst 309.717372702 54.7296794128 -14260.5671138 -31.4503234371 1.81134920871 SE 4975 1.518155663e-05 0.05023847947 0.0153510570526 28555.1829503 -14275.5028682 14.9357544004 0.000111234763914 0.0
0.0404630589792 4 Galr1 309.717372702 20.1210450661 -13530.8385293 -22.8435586591 1.53662960483 SE 4975 0.000166247105197 0.0867295027502 0.0170950889587 27095.7257812 -13546.2514164 15.4128870686 8.63970765569e-05 0.0
0.00744842873054 4 Gbx2 309.717372702 113.067023946 -12983.0850671 -1.77558876288 0.0994752129488 SE 4975 1.13864499582e-05 0.153276387983 0.0150368213654 26000.2188569 -12989.0595587 5.97449156551 0.0145142654241 0.0
0.0033334629949 4 Grpr 309.717372702 253.689086931 -13711.664708 -12.790607433 0.233796032104 SE 4975 4.02955978278e-06 0.266238514115 0.0133509635925 27457.3781386 -13715.422623 3.75791502304 0.0525580768993 0.0
0.013956321785 4 Igf1r 309.717372702 59.9477276278 -14231.833916 -12.524288466 0.528526360479 SE 4975 1.6512919733e-05 0.0650357441709 0.0135519504547 28497.7165547 -14243.809082 11.9751659966 0.000539142637132 0.0
0.00761874814994 4 Igf2r 309.717372702 110.520408139 -13911.5930232 -29.7712161148 1.32386129814 SE 4975 3.15620004601e-05 0.406368077566 0.0185310840607 27857.234769 -13915.0675259 3.47450270838 0.0623214516384 0.0
0.00894991324093 4 Kiss1r 309.717372702 93.9559580085 -13663.2591165 -21.6712640115 0.79686696418 SE 4975 6.64694630446e-06 0.0623586692697 0.0125420093536 27360.5669556 -13674.7019093 11.4427927789 0.000717718368793 0.0
0.0206351041066 4 Klf4 309.717372702 40.2703510519 -13708.6524435 -2.24386456456 0.364780319927 SE 4975 2.09416975204e-05 0.0387743751167 0.0112340450287 27451.3536097 -13730.5893703 21.9369267549 2.81759743237e-06 0.0
0.0129499671796 4 Lepr 309.717372702 64.6722612396 -12850.0095407 -9.83938804092 0.299370271675 SE 4975 1.15291193001e-05 0.0525209064922 0.0130608081818 25734.067804 -12866.7467132 16.7371725528 4.29315347065e-05 0.0
0.0184641172016 4 Man1a 309.717372702 45.1050511335 -14486.820878 -12.8191175115 0.688647588644 SE 4975 5.46887227147e-05 0.125353276232 0.011684179306 29007.6904786 -14494.4430297 7.62215172305 0.00576556556538 0.0
0.0151555401283 4 Mc4r 309.717372702 55.137081443 -13442.7338939 -19.4193568618 0.799402131285 SE 4975 9.85323156332e-06 0.0330707958968 0.0195639133453 26919.5165103 -13461.0164898 18.2825959356 1.9043911789e-05 0.0
0.00774001402939 4 Npas1 309.717372702 108.775547275 -13201.1843497 -14.6600151075 0.395700537899 SE 4975 6.89525926199e-06 0.0860611749916 0.011990070343 26436.4174219 -13209.9955716 8.81122194799 0.00299383467383 0.0
0.0177950998401 4 Npy1r 309.717372702 46.8327019018 -14384.3955092 -23.2810879363 1.23260712384 SE 4975 4.63959966442e-05 0.11417895893 0.0112309455872 28802.839741 -14395.6747912 11.2792819918 0.000783768639584 0.0
0.00660265035634 4 Ntsr1 309.717372702 127.65923682 -13523.0546639 -17.829981059 0.516428810827 SE 4975 1.05241349257e-05 0.179657529114 0.0144090652466 27080.1580503 -13528.2228773 5.16821347228 0.0230038617627 0.0
1.53852075383e-08 4 Nup62cl 309.717372702 55149830.3597 -12997.2694183 -16.7501147201 5.28466482458e-06 SE 4975 3.87164555021e-07 1184307426.84 0.0250239372253 26028.5875592 -12998.0387508 0.769332467946 0.380423637947 0.0
0.00578488351184 4 Oprd1 309.717372702 145.825438326 -13949.6244013 -19.3017564697 0.577130234526 SE 4975 1.35961085233e-05 0.301334865476 0.0116240978241 27933.2975252 -13952.6082722 2.98387090487 0.0840979210629 0.0
0.002550420237 4 Oxtr 309.717372702 331.838485446 -13243.0384205 -19.6880490084 0.418447144183 SE 4975 2.16206398511e-05 2.43240221725 0.0133190155029 26520.1255635 -13243.8305515 0.792131089927 0.373456507652 0.0
0.0494579189094 4 Pcdh11x 309.717372702 16.3073373877 -14417.8167261 -41.3513076876 4.08177986505 SE 4975 3.99539937022e-05 0.0144603366438 0.00467491149902 28869.6821749 -14483.5805981 65.7638720039 5.55111512313e-16 0.0
0.0433199177259 4 Rgs2 309.717372702 18.7381476051 -14381.9729219 -35.494237391 3.12438400046 SE 4975 3.9103399596e-05 0.0180022034861 0.00456309318542 28797.9945665 -14432.1176331 50.144711203 1.42819089888e-12 0.0
0.013428299083 4 Scgn 309.717372702 62.3383344909 -13725.2257968 -21.1730366138 0.892324546289 SE 4975 4.44573777756e-05 0.188725036359 0.0131659507751 27484.5003161 -13732.1862709 6.96047411364 0.0083329948615 0.0
0.0128792364095 4 Sema4d 309.717372702 65.0320910587 -14235.3352398 -39.5647280203 2.56317398224 SE 4975 2.02057844493e-05 0.0930341819596 0.0101599693298 28504.7192022 -14248.2250162 12.8897764076 0.000330381898703 0.0
0.0767283909701 4 Slc17a6 309.717372702 10.2098870288 -14679.4659151 -42.2954019819 5.22617208739 SE 4975 0.000104923625066 0.0175575805472 0.00402903556824 29392.9805529 -14757.9588455 78.4929303322 0.0 0.0
0.00973655015896 4 Slc17a7 309.717372702 86.2965017497 -12677.2565704 -11.0038447853 0.279480138975 SE 4975 8.73882475996e-06 0.0694969692396 0.013904094696 25388.5618634 -12689.1433481 11.8867777089 0.000565338413111 0.0
0.00882456567141 4 Sox8 309.717372702 95.3025973538 -14524.8596554 -5.73986333746 0.255227709163 SE 4975 1.85435044303e-05 0.178851483625 0.0112299919128 29083.7680333 -14531.3056085 6.44595319135 0.0111205359897 0.0
0.0973141225405 4 Syt2 309.717372702 7.87060874024 -13503.4349196 -15.6788668365 2.10974325989 SE 4975 8.35684647302e-05 0.00940911104008 0.0042200088501 27040.9185617 -13655.9180097 152.48309011 0.0 0.0
0.025642865255 4 Tiparp 309.717372702 32.2403068019 -14524.634983 -20.6362763687 1.29930130506 SE 4975 0.000112548499337 0.137722049678 0.0116958618164 29083.3186886 -14533.6192473 8.98426428099 0.00272314408257 0.0
2.77843455107e-09 4 Tmem108 309.717372702 305384770.051 -14301.7840151 -37.5076037613 4.66725912147e-06 SE 4975 1.29903405569e-08 1218416444.98 0.024906873703 28637.6167527 -14316.2312301 14.4472149901 0.000144142841296 0.0
0.00162309098803 4 Traf4 309.717372702 521.914314122 -13763.7600751 -16.0920467099 0.240563497454 SE 4975 6.16177824952e-06 1.70503880799 0.0132789611816 27561.5688729 -13764.1408899 0.38081470814 0.53716754058 0.0
0.000969654865357 4 Adora2a 782.662153586 475.311289329 -12513.5063681 -5.40146203073 0.0291501226385 SE 4975 1.73747878472e-06 1.34343535267 0.00359892845154 25061.0614589 -12515.3158586 1.80949046104 0.17856936596 0.0
0.00137522789343 4 Chat 782.662153586 334.999603577 -13042.7957747 -11.7628682408 0.0861390740917 SE 4975 1.02612799131e-05 3.95109753242 0.00358390808105 26119.6402719 -13043.2092254 0.413450768705 0.520223207453 0.0
0.00155542886659 4 Mki67 782.662153586 296.135474892 -12818.5133511 -13.311859735 0.103998906311 SE 4975 2.11872716626e-06 0.638213925669 0.00364303588867 25671.0754248 -12821.2767365 2.76338546202 0.0964439476049 0.0
0.0118513084392 4 Omp 782.662153586 38.4656104707 -14117.9642031 -25.6061902976 0.797618282069 SE 4975 3.60867795105e-05 0.195400263263 0.00421190261841 28269.9771288 -14138.6574857 20.6932825784 5.390477676e-06 0.0
0.14095757871 4 Ramp3 782.662153586 2.81153057118 -13015.7568627 -15.4066210052 4.02220171403 SE 4975 13.1598129464 832.041417866 0.00301718711853 26065.5624479 -13024.5016203 8.74475765711 0.00310493362374 0.0
0.000751841505454 4 Slc17a8 782.662153586 613.145704104 -11210.7712523 -6.70194659517 0.0235291256642 SE 4975 2.58707440825e-06 3.32424979112 0.00387907028198 22455.5912273 -11211.5925635 0.821311162046 0.364797091602 0.0
0.00999973725131 4 Tacr3 782.662153586 45.6734009657 -14331.8372154 -22.9376082534 0.68609342378 SE 4975 2.80987757043e-05 0.212082574753 0.00425481796265 28697.7231535 -14342.0448996 10.2076841667 0.00139856685619 0.0
