,FSV,M,g,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval
10089,0.0683464285408,4,PPIAL4C,1.84394040136,12.7589650331,101.023086753,-1.26410157929,0.0569913463587,SE,250,0.0028039060296,0.572380852661,0.00383901596069,-179.960329834,99.9734337364,1.04965301608,0.305587013899,0.974739245756
10090,0.0344013341861,4,DLC1,1.84394040136,26.2723057871,-141.744953948,-1.61098169678,0.0673284723825,SE,250,0.00239031889656,1.68373628988,0.00311899185181,305.575751567,-142.263892853,0.518938905024,0.471294666176,0.974739245756
10091,0.100299952091,4,MAPRE2,1.84394040136,8.3960272108,-129.601013689,-1.9744156485,0.177493015284,SE,250,0.00169633547754,0.181847337808,0.00314211845398,281.28787105,-131.941852947,2.3408392576,0.126021642531,0.974739245756
10092,0.10083832949,4,DCHS1,1.84394040136,8.34620336219,-136.9186658,-1.69277379307,0.136706800492,SE,250,0.00107924829474,0.114698071296,0.00342106819153,295.923175271,-140.857623233,3.93895743364,0.0471800087501,0.742159412784
10093,0.0608394252699,4,LYPD3,1.84394040136,14.4487930114,-62.1269242925,-1.58300185994,0.0877642442023,SE,250,0.00492444818669,1.23191911579,0.00306701660156,146.339692256,-62.8735180441,0.746593751681,0.387556816623,0.974739245756
10094,0.0119974040057,4,SENP1,1.84394040136,77.081049892,-84.8883233384,-1.97926934674,0.0432193244066,SE,250,0.0311910188731,164.901986184,0.00301599502563,191.862490348,-84.9219550053,0.0336316668352,0.85449250352,0.974739245756
10095,0.0399133964193,4,TRAT1,1.84394040136,22.5148233439,104.624826238,-1.34997614711,0.0478147455423,SE,250,0.00172860759423,0.924770788982,0.00410103797913,-187.163808805,103.907079155,0.717747083299,0.396883902413,0.974739245756
10096,0.056796481869,4,C15orf40,1.84394040136,15.5439287274,-115.987782226,-1.76857058451,0.107134064988,SE,250,0.00445246464788,1.25790155187,0.00330591201782,254.061408124,-116.659318746,0.671536519805,0.412516418731,0.974739245756
10097,0.0522252185424,4,TRMT44,1.84394040136,16.9864138999,-18.6289434308,-1.35351771587,0.0587187056183,SE,250,0.00227852201143,0.747727679281,0.0039210319519,59.343730533,-19.4960209855,0.867077554724,0.351765637541,0.974739245756
10098,0.0309731667853,4,ORC5,1.84394040136,29.2837716391,-123.553080523,-2.0904633441,0.100522513943,SE,250,0.00199474997335,1.70956380602,0.00412917137146,269.192004717,-124.015544386,0.462463862869,0.496474729274,0.974739245756
10099,0.144163115877,4,SLITRK6,1.84394040136,5.55665788064,-113.323286841,-2.26551420036,0.263223538625,SE,250,0.0010761221499,0.0658235206324,0.00283002853394,248.732417353,-118.973995508,5.65070866755,0.0174483194549,0.4799320698
10100,0.0289424420424,4,TP53I3,1.84394040136,31.404119402,-86.3833085134,-1.89545478271,0.0784795049621,SE,250,0.00232576847981,2.26412249334,0.00358986854553,194.852460698,-86.7788523253,0.395543811887,0.529399638382,0.974739245756
10101,0.208005647774,4,C4orf27,1.84394040136,3.56388578127,-136.233118108,-2.43189194144,0.350899899163,SE,250,0.00087629939401,0.0324946764509,0.00188684463501,294.552079887,-146.083538167,9.85042005952,0.00169792984366,0.126039900926
10102,0.076802501568,4,TCTA,1.84394040136,11.2511281821,-43.7514791109,-1.39222840285,0.0775091073266,SE,250,0.00145875417541,0.243702296725,0.00388884544373,109.588801893,-46.1049567628,2.35347765189,0.125003863472,0.974739245756
10103,0.0378761823116,4,DPY19L2,1.84394040136,23.7761530108,41.5793541997,-1.51547765754,0.0587229288862,SE,250,0.00231830272731,1.36605566278,0.00331902503967,-61.0728647279,40.9901986353,0.589155564329,0.442745842641,0.974739245756
10104,0.0850110727581,4,LDAH,1.84394040136,10.0743529314,-63.4570944443,-1.53538853642,0.0988708066736,SE,250,0.00122943534879,0.17304004438,0.00405597686768,149.00003256,-65.9151069792,2.45801253493,0.116926646415,0.974739245756
10105,0.0616636167719,4,ITGA5,1.84394040136,14.2431609377,-159.01476737,-1.78631700288,0.118322123121,SE,250,0.00122535590543,0.299366971889,0.00371885299683,340.115378411,-160.603730269,1.58896289927,0.207474369168,0.974739245756
10106,7.17470713689e-07,4,DBN1,1.84394040136,1304584.84586,-165.593409637,-1.89994974614,2.93578580049e-06,SE,250,0.0368387234017,51817095684.4,0.000833988189697,353.272662945,-165.594416357,0.00100672037337,0.974688281823,0.974739245756
10107,0.0477568654578,4,SORBS2,1.84394040136,18.6633179851,-131.379222824,-1.55376394135,0.0774042882539,SE,250,0.00183407641507,0.707136344967,0.00376892089844,284.844289319,-132.33485741,0.95563458611,0.32828919686,0.974739245756
10108,0.183299068685,4,FILIP1L,1.84394040136,4.17041824445,-97.9547745321,-1.52950276334,0.144667318446,SE,250,0.0010616310346,0.0463620210879,0.00159096717834,217.995392736,-107.656116343,9.70134181123,0.00184133510389,0.133000255228
10109,6.95241304065e-07,4,ADAM23,1.84394040136,1346297.22913,99.9819252517,-1.26633521199,1.21065139397e-06,SE,250,136.481937248,2.04447055123e+14,0.000832080841064,-177.878006832,99.9809225115,0.00100274016552,0.974738351307,0.974739245756
