BIC FSV LLR M g l max_delta max_ll max_mu_hat max_s2_t_hat model n s2_FSV s2_logdelta time PER_prob SE_prob linear_prob pval qval max_ll_null
28911.2137243 0.0695202150072 90.0317162828 4 Nos1 122.56227098 12.9965781285 -14438.5825009 -42.1955723691 14.0547157084 SE 4975 1.21096943608e-05 0.00240022402565 0.00473594665527 1.65729770488e-43 1.0 1.24761193337e-71 0.0 0.0 -14528.6142171
29046.70214 0.0587474539987 69.0665102442 4 Npy2r 122.56227098 15.5578758011 -14506.3267087 -30.3386308617 7.6140121317 SE 4975 9.89468995599e-06 0.00263298682105 0.0342500209808 3.07340080371e-41 1.0 3.85291354432e-53 1.11022302463e-16 0.0 -14575.3932189
26904.9925563 0.0895275061773 145.417521094 4 Ntng1 122.56227098 9.87514608158 -13435.4719169 -27.0469394006 6.6093502616 SE 4975 1.05161325631e-05 0.00135790752293 0.0062038898468 2.86244768595e-57 1.0 1.06040895423e-107 0.0 0.0 -13580.889438
28764.5781193 0.0407251285274 53.3522520042 4 Onecut2 122.56227098 22.8725081301 -14365.2646984 -31.9499022383 7.45333612129 SE 4975 6.29503627184e-06 0.00324532885478 0.0209481716156 2.09370522497e-28 1.0 1.10694694741e-27 2.78777001483e-13 0.0 -14418.6169504
27451.6376617 0.0352090121458 38.120800724 4 Opalin 122.56227098 26.6080215655 -13708.7944696 -14.9184030779 1.94239361849 SE 4975 6.1671408864e-06 0.00416059855042 0.0173809528351 1.14750495995e-23 1.0 3.20356764749e-28 6.6497440887e-10 0.0 -13746.9152703
28451.389221 0.042708420475 37.5636014532 4 Oprk1 122.56227098 21.7652627898 -14208.6702492 -37.1547440128 9.86232589891 SE 4975 1.15074279811e-05 0.00543723272032 0.0202159881592 1.93069504295e-26 1.0 1.17355854012e-29 8.84802675571e-10 0.0 -14246.2338507
28454.1312488 0.0518883093646 67.1138738541 4 Oprl1 122.56227098 17.7428412621 -14210.0412631 -55.2911922744 21.7224213156 SE 4975 7.19676904521e-06 0.00238929794179 0.0357899665833 7.9752909365e-35 1.0 2.52617842658e-55 2.22044604925e-16 0.0 -14277.1551369
27652.0784257 0.0713097127378 128.861541087 4 Pak3 122.56227098 12.6460647939 -13809.0148516 -43.2447840812 14.4399589514 SE 4975 7.20801944126e-06 0.00136736886788 0.00464296340942 2.9980831615e-38 1.0 5.87654231096e-109 0.0 0.0 -13937.8763927
27559.4136893 0.0371564055462 50.8120299569 4 Pgr 122.56227098 25.1625839737 -13762.6824833 -36.0696024412 8.90057761917 SE 4975 5.39495128509e-06 0.00329379696104 0.0156741142273 9.46809525265e-26 1.0 3.64809428049e-41 1.01652020135e-12 0.0 -13813.4945133
28374.4239552 0.0455350873069 42.8125396777 4 Plin3 122.56227098 20.3538692489 -14170.1876163 -1.32985520897 0.848449344476 SE 4975 9.59239286529e-06 0.00403231789933 0.0188179016113 7.8531514934e-21 1.0 3.23843053154e-34 6.0244698119e-11 0.0 -14213.000156
28544.188259 0.0273322143455 30.4735581846 4 Pnoc 122.56227098 34.5559550715 -14255.0697682 -33.0198285588 7.03872899965 SE 4975 4.87738121486e-06 0.00528943685829 0.0161728858948 3.16606722805e-10 0.999999999683 1.68980993281e-23 3.38448231663e-08 0.0 -14285.5433264
29218.4116305 0.0658156645545 91.202720404 4 Pou3f2 122.56227098 13.7827695896 -14592.181454 4.95889043934 1.62788836422 SE 4975 1.02365030663e-05 0.00223128178739 0.00699281692505 1.78647537377e-34 1.0 3.01410301648e-76 0.0 0.0 -14683.3841744
28730.5622891 0.106920031026 236.323316172 4 Prlr 122.56227098 8.11081430819 -14348.2567833 -55.899611731 25.4751252136 SE 4975 8.6008107016e-06 0.000832013529952 0.00467991828918 1.22874594377e-58 1.0 3.99591469863e-181 0.0 0.0 -14584.5800994
28944.9147084 2.00144447947e-09 60.8504999096 4 Rnd3 122.56227098 485165195.41 -14455.4329929 -28.926941449 1.76601576657e-06 SE 4975 1.25640559963e-08 2271006225.78 0.0436189174652 7.06023890722e-27 1.0 2.669932693e-49 6.10622663544e-15 0.0 -14516.2834928
27155.6087452 0.0188297293629 24.8831980346 4 Rxfp1 122.56227098 50.5980160838 -13560.7800113 -16.906919618 1.81288491645 SE 4975 3.69448161782e-06 0.00815472938561 0.0215351581573 3.69651538602e-10 0.999999999625 5.48256917211e-12 6.0910995292e-07 0.0 -13585.6632094
28991.105409 0.029880972876 39.9679384722 4 Sema3c 122.56227098 31.5256083117 -14478.5283432 -27.3172220858 5.17490030235 SE 4975 4.60954344537e-06 0.00422591171465 0.0250568389893 2.21133440157e-19 1.0 5.21410230245e-19 2.58165711031e-10 0.0 -14518.4962816
26333.4548049 0.0465952732939 66.6282183566 4 Serpinb1b 122.56227098 19.8686620801 -13149.7030411 -18.1426904517 2.76350135251 SE 4975 5.95145860857e-06 0.00239934042587 0.025239944458 4.67998826499e-32 1.0 6.67266345304e-55 3.33066907388e-16 0.0 -13216.3312595
26366.006485 0.0389231138748 42.4394776756 4 Serpine1 122.56227098 23.9763871104 -13165.9788812 -16.0874115533 2.14633551762 SE 4975 7.15122115824e-06 0.00400698814065 0.015830039978 5.07666097691e-24 1.0 6.82924256253e-34 7.29035720681e-11 0.0 -13208.4183589
29168.7494326 0.0640202881738 105.471625534 4 Sgk1 122.56227098 14.1965232015 -14567.350355 -24.2058443122 5.50171664444 SE 4975 8.28893282651e-06 0.00189615693795 0.00482392311096 4.55309998302e-32 1.0 5.08553646635e-85 0.0 0.0 -14672.8219805
27291.7440645 0.0251642323246 36.9330167952 4 Slc18a2 122.56227098 37.6167226923 -13628.8476709 -22.2005687526 3.25727623378 SE 4975 3.29452015156e-06 0.00417808917097 0.029993057251 2.80291072346e-11 0.999999999971 4.1421275389e-29 1.22257992619e-09 0.0 -13665.7806877
28878.4138685 0.0297628148152 37.127615869 4 Sox4 122.56227098 31.6546196277 -14422.1825729 -23.749031734 4.04218365811 SE 4975 4.63230857337e-06 0.00427852460923 0.0230588912964 5.3909627677e-17 1.0 2.80670635678e-29 1.10645592688e-09 0.0 -14459.3101888
28986.0091285 0.0398829947953 41.3794222725 4 Sox6 122.56227098 23.3759670321 -14475.980203 -1.8115613268 0.84672767986 SE 4975 7.0601304331e-06 0.00378232998561 0.01593708992 1.04495508396e-26 1.0 5.30795164016e-32 1.25370158699e-10 0.0 -14517.3596252
25833.7937852 0.0792456975491 125.644066953 4 Sp9 122.56227098 11.2823937006 -12899.8725313 -15.7976723486 2.69342963641 SE 4975 9.05294696254e-06 0.0014340783263 0.00483202934265 8.31522645254e-30 1.0 3.07877500204e-91 0.0 0.0 -13025.5165982
28507.9137522 0.0372647468786 46.7416760971 4 Synpr 122.56227098 25.0866046386 -14236.9325148 -31.6601763231 7.11649983416 SE 4975 5.65162212741e-06 0.00343196029233 0.017028093338 4.17221365264e-18 1.0 1.25178607973e-37 8.09885492004e-12 0.0 -14283.6741909
28696.469581 0.058739590231 57.3378174024 4 Syt4 122.56227098 15.56008861 -14331.2104292 -60.7056697761 26.6509251602 SE 4975 1.10687398939e-05 0.00294610023386 0.016811132431 8.45673291834e-31 1.0 7.83138660542e-47 3.67483821151e-14 0.0 -14388.5482466
28108.9315099 2.00144447947e-09 61.5054513114 4 Sytl4 122.56227098 485165195.41 -14037.4413936 -12.6356872526 3.64013548008e-07 SE 4975 1.24361262992e-08 2247882392.31 0.0259671211243 2.71364700644e-16 1.0 1.48933089868e-48 4.4408920985e-15 0.0 -14098.946845
28491.2674037 0.0269428976394 29.2807246704 4 Tacr1 122.56227098 35.069309257 -14228.6093406 -26.7705868506 4.77494560769 SE 4975 5.13735990311e-06 0.00572451236766 0.013277053833 6.85868052526e-05 0.999931412555 6.38496859486e-10 6.26154611494e-08 0.0 -14257.8900652
27200.0953174 0.0424812180715 53.230403505 4 Trhr 122.56227098 21.8868633671 -13583.0232974 -34.6688700137 8.50181355514 SE 4975 6.21254526786e-06 0.0029642062827 0.0251967906952 3.15266211692e-24 1.0 9.78444829285e-43 2.9665159218e-13 0.0 -13636.2537009
29216.5674297 0.0743733482452 69.2183660919 4 Ttyh2 122.56227098 12.0851404871 -14591.2593535 6.99447876125 2.00441991336 SE 4975 1.24151225516e-05 0.00219105895928 0.0168209075928 1.412783233e-41 1.0 3.75426958585e-57 1.11022302463e-16 0.0 -14660.4777196
21389.1288394 0.403804661462 1169.92628454 4 Mbp 122.56227098 1.43367408207 -10677.5400584 -3.99691256715 2.87205922753 SE 4975 1.39366989425e-05 0.000277065803509 0.00367283821106 0.0 1.0 0.0 0.0 0.0 -11847.4663429
23564.18236 0.221620544595 354.503756009 4 Th 122.56227098 3.41047235073 -11765.0668187 -3.28416810319 1.91591024447 SE 4975 2.97554145388e-05 0.00102072689874 0.00645112991333 2.53470895809e-112 1.0 1.05597548358e-294 0.0 0.0 -12119.5705747
27823.5779525 0.0235074353667 13.4677089433 4 Bmp7 309.717372702 35.2461136018 -13894.7646149 -4.21719926251 0.467413656985 SE 4975 4.48217344513e-05 0.064700328682 0.021625995636 1.3251372211e-07 0.999999857511 9.9754141994e-09 0.000242704489905 0.0 -13908.2323239
27172.2051666 0.0583460718789 27.7293335647 4 Cbln2 309.717372702 13.6939029706 -13569.078222 -28.9634171935 2.43724148035 SE 4975 0.000151817880419 0.0408920145687 0.00517201423645 2.10281358329e-13 1.0 4.08734409562e-21 1.39530840437e-07 0.0 -13596.8075556
27732.8310145 0.0167360878849 8.52327535433 4 Cdkn1a 309.717372702 49.8498319685 -13849.391146 -15.3525793051 0.66325778265 SE 4975 3.19834901178e-05 0.0886015323926 0.0147528648376 0.000930185624875 0.998873423182 0.000196391193552 0.00350632868044 0.0 -13857.9144213
27579.5270243 0.0245530063363 15.6723704916 4 Cpne5 309.717372702 33.7090524844 -13772.7391509 -29.2497174454 1.79866944809 SE 4975 3.39140554369e-05 0.0450655757362 0.0185191631317 1.55437668068e-06 0.999998445504 1.21334785236e-10 7.53164066434e-05 0.0 -13788.4115214
28652.3831011 0.018354450209 9.13190811203 4 Creb3l1 309.717372702 45.3796214299 -14309.1671892 -26.9219225432 1.51729295228 SE 4975 3.69123033889e-05 0.0855832184231 0.0190331935883 0.000127691331774 0.999814114586 5.81940806487e-05 0.00251189603195 0.0 -14318.2990973
27028.2371898 0.0262346012472 10.7178833028 4 Crhr2 309.717372702 31.4939705886 -13497.0942336 -16.3507202476 0.847318767686 SE 4975 6.39837532724e-05 0.0749825956693 0.0119879245758 0.0727729600139 0.927224777511 2.26247678964e-06 0.00106104984433 0.0 -13507.8121169
27667.229277 0.0648444680867 34.3723985182 4 Cspg5 309.717372702 12.2365351409 -13816.5902772 -16.7688773343 1.70994470863 SE 4975 0.000358226057978 0.0801351630375 0.00423002243042 1.04512665649e-09 0.999999998956 6.93981964581e-27 4.551322208e-09 0.0 -13850.9626757
28151.6131615 0.11027554956 72.2294252139 4 Cyr61 309.717372702 6.84579423541 -14058.7822194 0.573863858914 2.39523886493 SE 4975 0.000198922977773 0.0183209352361 0.00587010383606 1.48663611539e-41 1.0 9.10232707435e-60 0.0 0.0 -14131.0116447
28555.1829503 0.0152666340651 14.9357544004 4 Fst 309.717372702 54.7296794128 -14260.5671138 -31.4503234371 1.81134920871 SE 4975 1.518155663e-05 0.05023847947 0.0153510570526 0.00466444831734 0.995335551157 5.2695369188e-10 0.000111234763914 0.0 -14275.5028682
27095.7257812 0.0404630589792 15.4128870686 4 Galr1 309.717372702 20.1210450661 -13530.8385293 -22.8435586591 1.53662960483 SE 4975 0.000166247105197 0.0867295027502 0.0170950889587 1.99073385907e-07 0.999999800722 2.03878114597e-10 8.63970765569e-05 0.0 -13546.2514164
26000.2188569 0.00744842873054 5.97449156551 4 Gbx2 309.717372702 113.067023946 -12983.0850671 -1.77558876288 0.0994752129488 SE 4975 1.13864499582e-05 0.153276387983 0.0150368213654 0.399504000365 0.581779896379 0.0187161032543 0.0145142654241 0.0 -12989.0595587
28497.7165547 0.013956321785 11.9751659966 4 Igf1r 309.717372702 59.9477276278 -14231.833916 -12.524288466 0.528526360479 SE 4975 1.6512919733e-05 0.0650357441709 0.0135519504547 5.33881445996e-06 0.99999446379 1.97394490678e-07 0.000539142637132 0.0 -14243.809082
27360.5669556 0.00894991324093 11.4427927789 4 Kiss1r 309.717372702 93.9559580085 -13663.2591165 -21.6712640115 0.79686696418 SE 4975 6.64694630446e-06 0.0623586692697 0.0125420093536 0.00350074031244 0.996466848005 3.24116830429e-05 0.000717718368793 0.0 -13674.7019093
27451.3536097 0.0206351041066 21.9369267549 4 Klf4 309.717372702 40.2703510519 -13708.6524435 -2.24386456456 0.364780319927 SE 4975 2.09416975204e-05 0.0387743751167 0.0112340450287 3.32651979762e-08 0.999403337848 0.000596628886632 2.81759743237e-06 0.0 -13730.5893703
25734.067804 0.0129499671796 16.7371725528 4 Lepr 309.717372702 64.6722612396 -12850.0095407 -9.83938804092 0.299370271675 SE 4975 1.15291193001e-05 0.0525209064922 0.0130608081818 0.00565612656401 0.993557025805 0.000786847629552 4.29315347065e-05 0.0 -12866.7467132
29007.6904786 0.0184641172016 7.62215172305 4 Man1a 309.717372702 45.1050511335 -14486.820878 -12.8191175115 0.688647588644 SE 4975 5.46887227147e-05 0.125353276232 0.011684179306 0.0873788917663 0.911534455992 0.0010866522404 0.00576556556538 0.0 -14494.4430297
26436.4174219 0.00774001402939 8.81122194799 4 Npas1 309.717372702 108.775547275 -13201.1843497 -14.6600151075 0.395700537899 SE 4975 6.89525926199e-06 0.0860611749916 0.011990070343 0.0523092884483 0.947585969049 0.000104742501157 0.00299383467383 0.0 -13209.9955716
28802.839741 0.0177950998401 11.2792819918 4 Npy1r 309.717372702 46.8327019018 -14384.3955092 -23.2810879363 1.23260712384 SE 4975 4.63959966442e-05 0.11417895893 0.0112309455872 0.00096079215154 0.998993128192 4.6079654888e-05 0.000783768639584 0.0 -14395.6747912
27080.1580503 0.00660265035634 5.16821347228 4 Ntsr1 309.717372702 127.65923682 -13523.0546639 -17.829981059 0.516428810827 SE 4975 1.05241349257e-05 0.179657529114 0.0144090652466 0.0391682004604 0.827337251081 0.13349454846 0.0230038617627 0.0 -13528.2228773
28869.6821749 0.0494579189094 65.7638720039 4 Pcdh11x 309.717372702 16.3073373877 -14417.8167261 -41.3513076876 4.08177986505 SE 4975 3.99539937022e-05 0.0144603366438 0.00467491149902 8.79227112423e-20 1.0 5.75659506059e-48 5.55111512313e-16 0.0 -14483.5805981
28797.9945665 0.0433199177259 50.144711203 4 Rgs2 309.717372702 18.7381476051 -14381.9729219 -35.494237391 3.12438400046 SE 4975 3.9103399596e-05 0.0180022034861 0.00456309318542 4.87714853686e-10 0.999999999513 1.3857715731e-40 1.42819089888e-12 0.0 -14432.1176331
28504.7192022 0.0128792364095 12.8897764076 4 Sema4d 309.717372702 65.0320910587 -14235.3352398 -39.5647280203 2.56317398224 SE 4975 2.02057844493e-05 0.0930341819596 0.0101599693298 0.0081625024674 0.991837466103 3.14309353764e-08 0.000330381898703 0.0 -14248.2250162
29392.9805529 0.0767283909701 78.4929303322 4 Slc17a6 309.717372702 10.2098870288 -14679.4659151 -42.2954019819 5.22617208739 SE 4975 0.000104923625066 0.0175575805472 0.00402903556824 6.8396467596e-20 1.0 3.30172597197e-65 0.0 0.0 -14757.9588455
29083.7680333 0.00882456567141 6.44595319135 4 Sox8 309.717372702 95.3025973538 -14524.8596554 -5.73986333746 0.255227709163 SE 4975 1.85435044303e-05 0.178851483625 0.0112299919128 0.0121276192736 0.975647535907 0.0122248448177 0.0111205359897 0.0 -14531.3056085
27040.9185617 0.0973141225405 152.48309011 4 Syt2 309.717372702 7.87060874024 -13503.4349196 -15.6788668365 2.10974325989 SE 4975 8.35684647302e-05 0.00940911104008 0.0042200088501 1.7545038379e-23 1.0 2.57687422515e-103 0.0 0.0 -13655.9180097
29083.3186886 0.025642865255 8.98426428099 4 Tiparp 309.717372702 32.2403068019 -14524.634983 -20.6362763687 1.29930130506 SE 4975 0.000112548499337 0.137722049678 0.0116958618164 0.00208467122538 0.997837298878 7.80298962757e-05 0.00272314408257 0.0 -14533.6192473
28637.6167527 2.77843455107e-09 14.4472149901 4 Tmem108 309.717372702 305384770.051 -14301.7840151 -37.5076037613 4.66725912147e-06 SE 4975 1.29903405569e-08 1218416444.98 0.024906873703 0.00122321305778 0.998776785536 1.40478943097e-09 0.000144142841296 0.0 -14316.2312301
